priority,action,brand,current_formula_name,current_display_name,suggested_formula_name,suggested_display_name,species,format,life_stage,dog_size,source_priority,source_rank,data_source_url,formula_key,reasons
medium,apply_suggested_title_if_source_matches,Naturea,Naturals Acqua Deep Ocean Tuna Small Breed,Naturea Naturals Acqua Deep Ocean Tuna Small Breed 5.5kg,Naturals Acqua Deep Ocean Tuna Small Breed,Naturea Naturals Acqua Deep Ocean Tuna Small Breed,dog,dry,puppy,small,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25517-naturea-naturals-acqua-deep-ocean-tuna-small-breed-55kg.html,naturea-naturals-acqua-deep-ocean-tuna-small-breed-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Naturea,Naturals Mare North Atlantic Salmon,Naturea Naturals Mare North Atlantic Salmon 2kg,Naturals Mare North Atlantic Salmon,Naturea Naturals Mare North Atlantic Salmon,dog,dry,puppy,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25516-naturea-naturals-mare-north-atlantic-salmon-2kg.html,naturea-naturals-mare-north-atlantic-salmon-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Optima Nova,Adult Chicken & Rice,Optima Nova Adult Chicken & Rice 2kg,Adult Chicken & Rice,Optima Nova Adult Chicken & Rice,cat,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/9576-optima-nova-adult-chicken-rice-2kg.html,optima-nova-adult-chicken-and-rice-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Optima Nova,Adult Sterilized,Optima Nova Adult Sterilized 2kg,Adult Sterilized,Optima Nova Adult Sterilized,cat,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/9580-optima-nova-adult-sterilized-2kg.html,optima-nova-adult-sterilized-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Optima Nova,Kitten,Optima Nova Kitten 2kg,Kitten,Optima Nova Kitten,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/9573-optima-nova-kitten-2kg.html,optima-nova-kitten-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Cat & Kitten Fit & Trim,Orijen Cat & Kitten Fit & Trim 1.8kg,Cat & Kitten Fit & Trim,Orijen Cat & Kitten Fit & Trim,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/4525-orijen-cat-kitten-fit-trim-18kg.html,orijen-cat-and-kitten-fit-and-trim-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Guardian 8,Orijen Guardian 8 1.8kg,Guardian 8,Orijen Guardian 8,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/18919-orijen-guardian-8-18kg.html,orijen-guardian-8-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Kitten,Orijen Kitten 1.8kg,Kitten,Orijen Kitten,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/18921-orijen-kitten-18kg.html,orijen-kitten-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Original Cat,Orijen Original Cat 1.8kg,Original Cat,Orijen Original Cat,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/18923-orijen-original-cat-18kg.html,orijen-original-cat-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Puppy,Orijen Puppy 11.4kg,Puppy,Orijen Puppy,dog,dry,puppy,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/4798-orijen-puppy-114kg.html,orijen-puppy-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Regional Red,Orijen Regional Red 1.8kg,Regional Red,Orijen Regional Red,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/4848-orijen-regional-red-18kg.html,orijen-regional-red-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Senior,Orijen Senior 2kg,Senior,Orijen Senior,dog,dry,senior,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/4819-orijen-senior-2kg.html,orijen-senior-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Orijen,Tundra,Orijen Tundra 1.8kg,Tundra,Orijen Tundra,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/5010-orijen-tundra-18kg.html,orijen-tundra-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Cat Daily Care,Ownat Classic Cat Daily Care 4kg,Classic Cat Daily Care,Ownat Classic Cat Daily Care,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/10846-ownat-classic-cat-daily-care-4kg.html,ownat-classic-cat-daily-care-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Cat Sterilized,Ownat Classic Cat Sterilized 4kg,Classic Cat Sterilized,Ownat Classic Cat Sterilized,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/10855-ownat-classic-cat-sterilized-4kg.html,ownat-classic-cat-sterilized-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Dog Fish,Ownat Classic Dog Fish 20kg,Classic Fish,Ownat Classic Fish,dog,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/10836-ownat-classic-dog-fish-20kg.html,ownat-classic-dog-fish-dog-dry-gr-gatoskilo,display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Dog Lamb & Rice,Ownat Classic Dog Lamb & Rice 12kg,Classic Lamb & Rice,Ownat Classic Lamb & Rice,dog,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/27166-ownat-classic-dog-lamb-rice-12kg.html,ownat-classic-dog-lamb-and-rice-dog-dry-gr-gatoskilo,display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Dog Monoproteic Αρνί,Ownat Classic Dog Monoproteic Αρνί 4kg,Classic Monoproteic Αρνί,Ownat Classic Monoproteic Αρνί,dog,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/24757-ownat-classic-dog-monoproteic-arni-4kg.html,ownat-classic-dog-monoproteic-αρνι-dog-dry-gr-gatoskilo,display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Dog Monoproteic Σολομός,Ownat Classic Dog Monoproteic Σολομός 12kg,Classic Monoproteic Σολομός,Ownat Classic Monoproteic Σολομός,dog,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/24764-ownat-classic-dog-monoproteic-solomos-12kg.html,ownat-classic-dog-monoproteic-σολομοσ-dog-dry-gr-gatoskilo,display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Classic Dog Monoproteic Χοιρινό,Ownat Classic Dog Monoproteic Χοιρινό 12kg,Classic Monoproteic Χοιρινό,Ownat Classic Monoproteic Χοιρινό,dog,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/24761-ownat-classic-dog-monoproteic-xirino-12kg.html,ownat-classic-dog-monoproteic-χοιρινο-dog-dry-gr-gatoskilo,display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Just Cat Grain Free Sterilized,Ownat Just Cat Grain Free Sterilized 1kg,Just Cat Grain Free Sterilized,Ownat Just Cat Grain Free Sterilized,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/15937-ownat-just-cat-grain-free-sterilized-1kg.html,ownat-just-cat-grain-free-sterilized-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Ownat,Ultra Dog Mini Adult,Ownat Ultra Dog Mini Adult 3kg,Ultra Mini Adult,Ownat Ultra Mini Adult,dog,dry,adult,small,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/22914-ownat-ultra-dog-mini-adult-3kg.html,ownat-ultra-dog-mini-adult-dog-dry-gr-gatoskilo,display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pedigree,Adult Μοσχάρι & Λαχανικά,Pedigree Adult Μοσχάρι & Λαχανικά 1.4kg,Adult Μοσχάρι & Λαχανικά,Pedigree Adult Μοσχάρι & Λαχανικά,dog,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25482-pedigree-adult-mosxari-laxanika-14kg.html,pedigree-adult-μοσχαρι-and-λαχανικα-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pedigree,Adult Mini Μοσχάρι & Λαχανικά,Pedigree Adult Mini Μοσχάρι & Λαχανικά 1.4kg,Adult Mini Μοσχάρι & Λαχανικά,Pedigree Adult Mini Μοσχάρι & Λαχανικά,dog,dry,adult,small,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25481-pedigree-adult-mini-mosxari-laxanika-14kg.html,pedigree-adult-mini-μοσχαρι-and-λαχανικα-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pedigree,Adult Mini Πουλερικά & Λαχανικά,Pedigree Adult Mini Πουλερικά & Λαχανικά 500gr,Adult Mini Πουλερικά & Λαχανικά,Pedigree Adult Mini Πουλερικά & Λαχανικά,dog,dry,adult,small,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25486-pedigree-adult-mini-poulerika-laxanika-500gr.html,pedigree-adult-mini-πουλερικα-and-λαχανικα-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pedigree,Junior Πουλερικά & Λαχανικά,Pedigree Junior Πουλερικά & Λαχανικά 2kg,Junior Πουλερικά & Λαχανικά,Pedigree Junior Πουλερικά & Λαχανικά,dog,dry,puppy,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25487-pedigree-junior-poulerika-laxanika-2kg.html,pedigree-junior-πουλερικα-and-λαχανικα-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pedigree,Junior Mini Πουλερικά & Λαχανικά,Pedigree Junior Mini Πουλερικά & Λαχανικά 500gr,Junior Mini Πουλερικά & Λαχανικά,Pedigree Junior Mini Πουλερικά & Λαχανικά,dog,dry,puppy,small,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/25485-pedigree-junior-mini-poulerika-laxanika-500gr.html,pedigree-junior-mini-πουλερικα-and-λαχανικα-dog-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Prince,ss Cat Sensitive Digest,Princess Cat Sensitive Digest 2kg,Ss Cat Sensitive Digest,Prince Ss Cat Sensitive Digest,cat,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/21769-princess-cat-sensitive-digest-2kg.html,prince-ss-cat-sensitive-digest-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Adult All Sizes Exigent,Pro-Nutrition Prestige (Flatazor) Adult All Sizes Exigent 3kg,Pro Nutrition Prestige (flatazor) Adult All Sizes Exigent,Pro-Nutrition (Flatazor) Pro Nutrition Prestige (flatazor) Adult All Sizes Exigent,dog,dry,adult,all,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/23042-flatazor-prestige-adult-all-sizes-exigent-3kg.html,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-adult-all-sizes-exigent-dog-dry-gr-gatoskilo,display_name_missing_brand;display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Cat Sterilized Chicken,Pro-Nutrition Prestige (Flatazor) Cat Sterilized Chicken 10kg,Pro Nutrition Prestige (flatazor) Cat Sterilized Chicken,Pro-Nutrition (Flatazor) Pro Nutrition Prestige (flatazor) Cat Sterilized Chicken,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/23052-flatazor-prestige-cat-sterilized-chicken-10kg.html,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-cat-sterilized-chicken-cat-dry-gr-gatoskilo,display_name_missing_brand;display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pro-Nutrition (Flatazor),Pro-Nutrition Prestige (Flatazor) Maxi Adult + ΔΩΡΟ,Pro-Nutrition Prestige (Flatazor) Maxi Adult 14kg + 2.5kg ΔΩΡΟ,Pro Nutrition Prestige (flatazor) Maxi Adult Δωρο,Pro-Nutrition (Flatazor) Pro Nutrition Prestige (flatazor) Maxi Adult Δωρο,dog,dry,adult,large,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/30207-pro-nutrition-prestige-flatazor-maxi-adult-14kg-25kg-doro.html,pro-nutrition-flatazor-pro-nutrition-prestige-flatazor-maxi-adult-δωρο-dog-dry-gr-gatoskilo,display_name_missing_brand;display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pro-Nutrition (Flatazor),Pro-Nutrition Protect (Flatazor) Obesite Cat,Pro-Nutrition Protect (Flatazor) Obesite Cat 2kg,Pro Nutrition Protect (flatazor) Obesite Cat,Pro-Nutrition (Flatazor) Pro Nutrition Protect (flatazor) Obesite Cat,cat,dry,,,retailer,60,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/8955-pro-nutrition-protect-flatazor-obesite-cat-2kg.html,pro-nutrition-flatazor-pro-nutrition-protect-flatazor-obesite-cat-cat-dry-gr-gatoskilo,display_name_missing_brand;display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pro-Nutrition (Flatazor),Pro-Nutrition Pure Life (Flatazor) Dog Adult Sensitive with Lamb,Pro-Nutrition Pure Life (Flatazor) Dog Adult Sensitive with Lamb 2kg,Pro Nutrition Pure Life (flatazor) Adult Sensitive With Lamb,Pro-Nutrition (Flatazor) Pro Nutrition Pure Life (flatazor) Adult Sensitive With Lamb,dog,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-skyloy/26067-flatazor-pure-life-dog-adult-sensitive-with-lamb-2kg.html,pro-nutrition-flatazor-pro-nutrition-pure-life-flatazor-dog-adult-sensitive-with-lamb-dog-dry-gr-gatoskilo,display_name_missing_brand;display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Pro-Nutrition (Flatazor),Pro-Nutrition Pure Life (Flatazor) Cat Sterilized Sardine,Pro-Nutrition Pure Life (Flatazor) Cat Sterilized Sardine 2kg,Pro Nutrition Pure Life (flatazor) Cat Sterilized Sardine,Pro-Nutrition (Flatazor) Pro Nutrition Pure Life (flatazor) Cat Sterilized Sardine,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/26078-pro-nutrition-pure-life-flatazor-cat-sterilized-sardine-2kg.html,pro-nutrition-flatazor-pro-nutrition-pure-life-flatazor-cat-sterilized-sardine-cat-dry-gr-gatoskilo,display_name_missing_brand;display_name_contains_pack_size;formula_name_can_be_canonicalized;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,ProChoice,Pro 32 Adult Sterilised Κοτόπουλο & Ρύζι,ProChoice Pro 32 Adult Sterilised Κοτόπουλο & Ρύζι 15kg,Pro 32 Adult Sterilised Κοτόπουλο & Ρύζι,ProChoice Pro 32 Adult Sterilised Κοτόπουλο & Ρύζι,cat,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/12033-prochoice-pro-32-adult-sterilised-kotopoulo-rizi-15kg.html,prochoice-pro-32-adult-sterilised-κοτοπουλο-and-ρυζι-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,ProChoice,Pro 33 Adult Sterilised Σολομός & Γαρίδες,ProChoice Pro 33 Adult Sterilised Σολομός & Γαρίδες 15kg,Pro 33 Adult Sterilised Σολομός & Γαρίδες,ProChoice Pro 33 Adult Sterilised Σολομός & Γαρίδες,cat,dry,adult,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/12035-prochoice-pro-33-adult-sterilised-solomos-garides-15kg.html,prochoice-pro-33-adult-sterilised-σολομοσ-and-γαριδεσ-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Profine,Cat Kitten Chicken & Rice,Profine Cat Kitten Chicken & Rice 300gr,Cat Kitten Chicken & Rice,Profine Cat Kitten Chicken & Rice,cat,dry,kitten,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/7756-profine-cat-kitten-chicken-rice-300gr.html,profine-cat-kitten-chicken-and-rice-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Profine,Cat Sterilized Chicken & Rice,Profine Cat Sterilized Chicken & Rice 10Kg,Cat Sterilized Chicken & Rice,Profine Cat Sterilized Chicken & Rice,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/7767-profine-cat-sterilized-chicken-rice-10kg.html,profine-cat-sterilized-chicken-and-rice-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Purina Pro Plan,Delicate Digestion Sterilised Κοτόπουλο,Purina Pro Plan Delicate Digestion Sterilised Κοτόπουλο 3kg,Delicate Digestion Sterilised Κοτόπουλο,Purina Pro Plan Delicate Digestion Sterilised Κοτόπουλο,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/10407-purina-pro-plan-delicate-digestion-sterilised-kotopoulo-3kg.html,purina-pro-plan-delicate-digestion-sterilised-κοτοπουλο-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Purina Pro Plan,Renal Plus Sterilised Σολομός,Purina Pro Plan Renal Plus Sterilised Σολομός 10kg,Renal Plus Sterilised Σολομός,Purina Pro Plan Renal Plus Sterilised Σολομός,cat,dry,,,retailer,60,https://www.gatoskilo.gr/ksira-trofi-gatas/10967-purina-pro-plan-renal-plus-sterilised-solomos-10kg.html,purina-pro-plan-renal-plus-sterilised-σολομοσ-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
medium,apply_suggested_title_if_source_matches,Purina Pro Plan,Veterinary Diets Cat DM Diabetes Management,Purina Pro Plan Veterinary Diets Cat DM Diabetes Management 1.5kg,Veterinary Diets Cat DM Diabetes Management,Purina Pro Plan Veterinary Diets Cat DM Diabetes Management,cat,dry,,,retailer,60,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/10420-purina-pro-plan-veterinary-diets-cat-dm-diabetes-management-15kg.html,purina-pro-plan-veterinary-diets-cat-dm-diabetes-management-cat-dry-gr-gatoskilo,display_name_contains_pack_size;display_name_can_be_standardized
